,fold,k,distance,votes,weighting,acc,corr,incorr,time
1063,3,7,cosine,idw,correlation,0.4689655172413793,68,77,11.037011623382568
1064,4,7,cosine,idw,correlation,0.4421768707482993,65,82,11.333049058914185
1065,5,7,cosine,idw,correlation,0.47619047619047616,70,77,11.983014345169067
1066,6,7,cosine,idw,correlation,0.5167785234899329,77,72,11.257972717285156
1067,7,7,cosine,idw,correlation,0.42857142857142855,63,84,11.447009801864624
1068,8,7,cosine,idw,correlation,0.4897959183673469,72,75,11.557048082351685
1069,9,7,cosine,idw,correlation,0.47297297297297297,70,78,11.42595911026001
1070,0,7,cosine,idw,information_gain,0.44594594594594594,66,82,11.504011154174805
1071,1,7,cosine,idw,information_gain,0.47619047619047616,70,77,11.250015497207642
1072,2,7,cosine,idw,information_gain,0.47297297297297297,70,78,11.325959920883179
1073,3,7,cosine,idw,information_gain,0.47586206896551725,69,76,11.096012353897095
1074,4,7,cosine,idw,information_gain,0.43537414965986393,64,83,11.273010969161987
1075,5,7,cosine,idw,information_gain,0.46258503401360546,68,79,11.387012481689453
1076,6,7,cosine,idw,information_gain,0.4899328859060403,73,76,11.366014003753662
1077,7,7,cosine,idw,information_gain,0.43537414965986393,64,83,11.427996158599854
1078,8,7,cosine,idw,information_gain,0.4897959183673469,72,75,11.252995729446411
1079,9,7,cosine,idw,information_gain,0.4527027027027027,67,81,11.174042463302612
